time_ms,cpu_psi_some_10,cpu_psi_some_60,cpu_psi_some_300,cpu_psi_full_10,cpu_psi_full_60,cpu_psi_full_300,io_psi_some_10,io_psi_some_60,io_psi_some_300,io_psi_full_10,io_psi_full_60,io_psi_full_300,mem_psi_some_10,mem_psi_some_60,mem_psi_some_300,mem_psi_full_10,mem_psi_full_60,mem_psi_full_300,load_avg_1,load_avg_5,load_avg_15,procs_running,procs_blocked,procs_disk_io
740000,16.15,16.26,15.22,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,12.94,12.68,7.81,30,0,0
741000,16.15,16.26,15.22,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,12.94,12.68,7.81,10,0,0
742000,16.3,16.28,15.23,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,12.94,12.68,7.81,3,0,0
743000,16.3,16.28,15.23,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,12.94,12.68,7.81,31,0,0
744000,16.24,16.27,15.24,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,13.03,12.7,7.84,2,0,0
745000,16.24,16.27,15.24,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,13.03,12.7,7.84,14,0,0
746000,16.2,16.26,15.25,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,13.03,12.7,7.84,29,0,0
747000,16.2,16.26,15.25,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,13.03,12.7,7.84,25,0,0
748000,16.34,16.29,15.26,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,13.03,12.7,7.84,4,0,0
749000,16.34,16.29,15.26,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,13.5,12.81,7.9,31,0,0
750000,16.28,16.28,15.26,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,13.5,12.81,7.9,5,0,0
751000,16.28,16.28,15.26,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,13.5,12.81,7.9,14,0,0
752000,16.05,16.23,15.26,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,13.5,12.81,7.9,11,0,0
753000,16.05,16.23,15.26,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,13.5,12.81,7.9,10,0,0
754000,16.22,16.26,15.27,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,13.54,12.83,7.94,18,0,0
755000,16.22,16.26,15.27,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,13.54,12.83,7.94,2,0,0
756000,16.36,16.28,15.29,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,13.54,12.83,7.94,4,0,0
757000,16.36,16.28,15.29,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,13.54,12.83,7.94,30,0,0
758000,16.29,16.27,15.29,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,13.54,12.83,7.94,15,0,0
759000,16.29,16.27,15.29,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,12.54,12.63,7.9,18,0,0
760000,16.24,16.26,15.29,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,12.54,12.63,7.9,11,0,0
761000,16.24,16.26,15.29,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,12.54,12.63,7.9,27,0,0
762000,16.01,16.22,15.29,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,12.54,12.63,7.9,31,0,0
763000,16.01,16.22,15.29,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,12.54,12.63,7.9,11,0,0
764000,16.19,16.25,15.3,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,12.66,12.66,7.93,2,0,0
765000,16.19,16.25,15.3,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,12.66,12.66,7.93,30,0,0
766000,16.16,16.24,15.31,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,12.66,12.66,7.93,18,0,0
767000,16.16,16.24,15.31,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,12.66,12.66,7.93,24,0,0
768000,16.31,16.26,15.32,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,12.66,12.66,7.93,16,0,0
769000,16.31,16.26,15.32,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,12.44,12.61,7.94,3,0,0
770000,16.25,16.26,15.33,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,12.44,12.61,7.94,21,0,0
771000,16.25,16.26,15.33,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,12.44,12.61,7.94,7,0,0
772000,16.39,16.28,15.34,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,12.44,12.61,7.94,3,0,0
773000,16.39,16.28,15.34,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,12.44,12.61,7.94,36,0,0
774000,16.31,16.27,15.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.57,12.63,7.97,19,0,0
775000,16.31,16.27,15.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.57,12.63,7.97,2,0,0
776000,16.44,16.29,15.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.57,12.63,7.97,4,0,0
777000,16.44,16.29,15.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.57,12.63,7.97,31,0,0
778000,16.54,16.32,15.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.57,12.63,7.97,2,1,0
779000,16.54,16.32,15.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,12.64,8,7,0,0
780000,16.8,16.37,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,12.64,8,8,0,0
781000,16.8,16.37,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,12.64,8,5,0,0
782000,16.48,16.33,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,12.64,8,17,0,0
783000,16.48,16.33,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,12.64,8,2,0,0
784000,16.39,16.32,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.64,12.65,8.03,29,0,0
785000,16.39,16.32,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.64,12.65,8.03,20,0,0
786000,16.32,16.3,15.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.64,12.65,8.03,20,0,0
787000,16.32,16.3,15.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.64,12.65,8.03,23,0,0
788000,16.62,16.36,15.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.64,12.65,8.03,16,0,0
789000,16.62,16.36,15.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.55,12.84,8.12,20,0,0
790000,16.51,16.35,15.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.55,12.84,8.12,10,1,0
791000,16.51,16.35,15.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.55,12.84,8.12,10,0,0
792000,16.6,16.37,15.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.55,12.84,8.12,14,0,0
793000,16.6,16.37,15.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.55,12.84,8.12,33,0,0
794000,16.67,16.39,15.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,12.84,8.14,16,0,0
795000,16.67,16.39,15.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,12.84,8.14,25,0,0
796000,16.73,16.41,15.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,12.84,8.14,14,0,0
797000,16.73,16.41,15.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,12.84,8.14,3,0,0
798000,16.6,16.4,15.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,12.84,8.14,9,0,0
799000,16.6,16.4,15.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.78,12.91,8.19,2,0,0
800000,16.49,16.38,15.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.78,12.91,8.19,3,0,0
801000,16.49,16.38,15.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.78,12.91,8.19,15,0,0
802000,16.22,16.34,15.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.78,12.91,8.19,19,0,0
803000,16.22,16.34,15.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.78,12.91,8.19,10,0,0
804000,15.99,16.29,15.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.32,12.83,8.19,7,0,0
805000,15.99,16.29,15.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.32,12.83,8.19,16,0,0
806000,16.18,16.32,15.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.32,12.83,8.19,5,0,0
807000,16.18,16.32,15.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.32,12.83,8.19,10,0,0
808000,16.32,16.34,15.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.32,12.83,8.19,28,0,0
809000,16.32,16.34,15.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.49,13.08,8.29,3,0,0
810000,16.81,16.43,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.49,13.08,8.29,11,0,0
811000,16.81,16.43,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.49,13.08,8.29,16,0,0
812000,17.39,16.54,15.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.49,13.08,8.29,11,0,0
813000,17.39,16.54,15.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.49,13.08,8.29,2,0,0
814000,17.86,16.66,15.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.45,13.09,8.33,29,0,0
815000,17.86,16.66,15.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.45,13.09,8.33,2,1,0
816000,17.7,16.67,15.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.45,13.09,8.33,4,0,0
817000,17.7,16.67,15.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.45,13.09,8.33,30,0,0
818000,17.39,16.65,15.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.45,13.09,8.33,3,0,0
819000,17.39,16.65,15.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,13.13,8.36,5,0,0
820000,17.14,16.62,15.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,13.13,8.36,2,0,0
821000,17.14,16.62,15.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,13.13,8.36,4,0,0
822000,16.93,16.6,15.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,13.13,8.36,15,0,0
823000,16.93,16.6,15.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,13.13,8.36,14,0,0
824000,16.94,16.62,15.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.54,13.16,8.4,5,0,0
825000,16.94,16.62,15.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.54,13.16,8.4,31,0,0
826000,16.77,16.6,15.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.54,13.16,8.4,3,0,0
827000,16.77,16.6,15.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.54,13.16,8.4,12,0,0
828000,16.81,16.61,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.54,13.16,8.4,3,0,0
829000,16.81,16.61,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.33,13.14,8.42,5,0,0
830000,16.85,16.62,15.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.33,13.14,8.42,3,0,0
831000,16.85,16.62,15.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.33,13.14,8.42,30,0,0
832000,16.87,16.63,15.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.33,13.14,8.42,5,0,0
833000,16.87,16.63,15.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.33,13.14,8.42,27,0,0
834000,16.71,16.61,15.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.55,13.2,8.46,6,0,0
835000,16.71,16.61,15.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.55,13.2,8.46,30,0,0
836000,16.76,16.63,15.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.55,13.2,8.46,10,0,0
837000,16.76,16.63,15.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.55,13.2,8.46,15,0,0
838000,17.17,16.7,15.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.55,13.2,8.46,33,0,0
839000,17.17,16.7,15.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.55,13.43,8.56,2,0,0
840000,16.96,16.68,15.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.55,13.43,8.56,19,0,0
841000,16.96,16.68,15.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.55,13.43,8.56,29,0,0
842000,17.14,16.72,15.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.55,13.43,8.56,12,0,0
843000,17.14,16.72,15.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.55,13.43,8.56,3,0,0
844000,17.48,16.8,15.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.82,13.52,8.62,17,0,0
845000,17.48,16.8,15.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.82,13.52,8.62,3,0,0
846000,17.39,16.81,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.82,13.52,8.62,11,0,0
847000,17.39,16.81,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.82,13.52,8.62,17,0,0
848000,17.32,16.81,15.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.82,13.52,8.62,21,0,0
849000,17.32,16.81,15.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.92,13.58,8.66,16,0,0
850000,18.53,17.05,15.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.92,13.58,8.66,4,0,0
851000,18.53,17.05,15.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.92,13.58,8.66,30,0,0
852000,19.7,17.31,15.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.92,13.58,8.66,3,0,0
853000,19.7,17.31,15.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.92,13.58,8.66,4,0,0
854000,20.3,17.49,15.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.76,13.59,8.69,19,0,0
855000,20.3,17.49,15.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.76,13.59,8.69,2,0,0
856000,20.42,17.61,15.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.76,13.59,8.69,2,0,0
857000,20.42,17.61,15.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.76,13.59,8.69,26,0,0
858000,20.89,17.78,15.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.76,13.59,8.69,25,0,0
859000,20.89,17.78,15.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.74,13.41,8.66,9,0,0
860000,20.91,17.89,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.74,13.41,8.66,34,0,0
861000,20.91,17.89,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.74,13.41,8.66,4,0,0
862000,20.74,17.96,16.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.74,13.41,8.66,34,0,0
863000,20.74,17.96,16.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.74,13.41,8.66,6,0,0
864000,20.61,18.03,16.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.88,13.26,8.64,36,0,0
865000,20.61,18.03,16.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.88,13.26,8.64,30,0,0
866000,20.68,18.12,16.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.88,13.26,8.64,18,0,0
867000,20.68,18.12,16.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.88,13.26,8.64,2,0,0
868000,20.37,18.15,16.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.93,13.07,8.6,16,0,0
869000,20.37,18.15,16.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.93,13.07,8.6,34,0,0
870000,20.67,18.28,16.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.93,13.07,8.6,20,0,0
871000,20.67,18.28,16.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.93,13.07,8.6,30,0,0
872000,20.36,18.3,16.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.93,13.07,8.6,5,0,0
873000,20.36,18.3,16.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.05,12.89,8.57,16,0,0
874000,20.12,18.33,16.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.05,12.89,8.57,8,0,0
875000,20.12,18.33,16.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.05,12.89,8.57,17,0,0
876000,20.09,18.38,16.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.05,12.89,8.57,19,0,0
877000,20.09,18.38,16.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.05,12.89,8.57,7,0,0
878000,19.89,18.4,16.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.53,12.97,8.62,3,0,0
879000,19.89,18.4,16.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.53,12.97,8.62,16,0,0
880000,19.91,18.45,16.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.53,12.97,8.62,3,0,0
881000,19.91,18.45,16.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.53,12.97,8.62,20,0,0
882000,19.75,18.47,16.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.53,12.97,8.62,2,0,0
883000,19.75,18.47,16.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.73,13,8.65,29,0,0
884000,19.97,18.55,16.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.73,13,8.65,14,0,0
885000,19.97,18.55,16.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.73,13,8.65,34,0,0
886000,19.98,18.6,16.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.73,13,8.65,34,0,0
887000,19.98,18.6,16.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.73,13,8.65,25,0,0
888000,19.98,18.65,16.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.91,13.04,8.68,3,0,0
889000,19.98,18.65,16.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.91,13.04,8.68,36,0,0
890000,19.98,18.69,16.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.91,13.04,8.68,3,0,0
891000,19.98,18.69,16.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.91,13.04,8.68,13,0,0
892000,19.99,18.73,16.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.91,13.04,8.68,30,0,0
893000,19.99,18.73,16.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,13.14,8.74,37,0,0
894000,19.99,18.78,16.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,13.14,8.74,22,0,0
895000,19.99,18.78,16.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,13.14,8.74,4,0,0
896000,20.17,18.85,16.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,13.14,8.74,3,0,0
897000,20.17,18.85,16.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,13.14,8.74,32,0,0
898000,20.14,18.89,16.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.49,12.95,8.7,33,0,0
899000,20.14,18.89,16.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.49,12.95,8.7,3,0,0
900000,20.11,18.92,16.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.49,12.95,8.7,21,0,0
901000,20.11,18.92,16.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.49,12.95,8.7,17,0,0
902000,20.09,18.96,16.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.49,12.95,8.7,5,0,0
903000,20.09,18.96,16.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.21,13.3,8.84,2,0,0
904000,20.07,18.99,16.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.21,13.3,8.84,3,0,0
905000,20.07,18.99,16.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.21,13.3,8.84,30,0,0
906000,20.06,19.03,16.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.21,13.3,8.84,17,0,0
907000,20.06,19.03,16.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.21,13.3,8.84,28,0,0
908000,20.05,19.06,16.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.35,13.35,8.88,34,0,0
909000,20.05,19.06,16.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.35,13.35,8.88,2,0,0
910000,20.04,19.09,16.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.35,13.35,8.88,15,0,0
911000,20.04,19.09,16.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.35,13.35,8.88,18,0,0
912000,19.85,19.08,16.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.35,13.35,8.88,19,0,0
913000,19.85,19.08,16.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.72,13.44,8.93,4,0,0
914000,19.87,19.11,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.72,13.44,8.93,12,0,0
915000,19.87,19.11,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.72,13.44,8.93,3,0,0
916000,19.9,19.14,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.72,13.44,8.93,2,0,0
917000,19.9,19.14,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.72,13.44,8.93,30,0,0
918000,19.91,19.17,16.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.79,13.27,8.9,33,0,0
919000,19.91,19.17,16.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.79,13.27,8.9,2,0,0
920000,19.93,19.2,16.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.79,13.27,8.9,22,0,0
921000,19.93,19.2,16.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.79,13.27,8.9,5,0,0
922000,19.76,19.19,16.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.79,13.27,8.9,16,0,0
923000,19.76,19.19,16.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.72,13.26,8.92,17,0,0
924000,19.98,19.25,16.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.72,13.26,8.92,38,0,0
925000,19.98,19.25,16.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.72,13.26,8.92,2,0,0
926000,19.99,19.28,16.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.72,13.26,8.92,16,0,0
927000,19.99,19.28,16.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.72,13.26,8.92,13,0,0
928000,19.81,19.27,16.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.66,13.26,8.95,30,0,0
929000,19.81,19.27,16.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.66,13.26,8.95,18,0,0
930000,19.66,19.26,16.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.66,13.26,8.95,15,0,0
931000,19.66,19.26,16.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.66,13.26,8.95,29,0,0
932000,19.9,19.31,16.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.66,13.26,8.95,3,0,0
933000,19.9,19.31,16.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93,13.32,8.99,7,0,0
934000,19.74,19.3,16.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93,13.32,8.99,17,0,0
935000,19.74,19.3,16.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93,13.32,8.99,22,0,0
936000,19.78,19.33,16.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93,13.32,8.99,4,0,0
937000,19.78,19.33,16.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93,13.32,8.99,17,0,0
938000,19.82,19.35,16.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.98,13.13,8.95,29,0,0
939000,19.82,19.35,16.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.98,13.13,8.95,19,0,0
940000,19.85,19.37,16.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.98,13.13,8.95,18,0,0
941000,19.85,19.37,16.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.98,13.13,8.95,15,0,0
942000,19.7,19.36,16.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.98,13.13,8.95,3,0,0
943000,19.7,19.36,16.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.86,13.31,9.03,4,0,0
944000,19.57,19.35,16.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.86,13.31,9.03,20,0,0
945000,19.57,19.35,16.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.86,13.31,9.03,12,0,0
946000,19.83,19.4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.86,13.31,9.03,19,0,0
947000,19.83,19.4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.86,13.31,9.03,18,0,0
948000,20.04,19.45,17.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.99,13.14,9,21,0,0
949000,20.04,19.45,17.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.99,13.14,9,2,0,0
950000,20.03,19.47,17.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.99,13.14,9,6,0,0
951000,20.03,19.47,17.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.99,13.14,9,20,0,0
952000,20.39,19.55,17.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.99,13.14,9,3,0,0
953000,20.39,19.55,17.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.23,13.19,9.04,3,0,0
954000,19.95,19.5,17.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.23,13.19,9.04,3,0,0
955000,19.95,19.5,17.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.23,13.19,9.04,7,0,0
956000,18.87,19.32,17.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.23,13.19,9.04,2,0,0
957000,18.87,19.32,17.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.23,13.19,9.04,1,0,0
